datetime,open,high,low,close,rsi,trend,average,sma10,sma20,sma50,ema10,ema20,ema50
2024-08-07 15:00:00,1.09218,1.09231,1.09181,1.09199,52.06246,Bearish,1.09206,1.09175,1.09201,1.09178,1.09178,1.09201,1.09178
2024-08-07 15:05:00,1.09202,1.0921,1.09162,1.09178,47.27344,Bearish,1.09186,1.09176,1.092,1.09178,1.09176,1.092,1.09177
2024-08-07 15:10:00,1.0918,1.09221,1.09161,1.09198,51.81706,Bullish,1.09191,1.09178,1.09199,1.09178,1.09179,1.09198,1.09179
2024-08-07 15:15:00,1.09197,1.09214,1.09177,1.09206,53.64219,Bullish,1.09196,1.09181,1.09197,1.09179,1.09183,1.09197,1.09179
2024-08-07 15:20:00,1.09207,1.09234,1.09191,1.09223,57.13905,Bullish,1.09213,1.09188,1.09196,1.0918,1.0919,1.09197,1.09181
2024-08-07 15:25:00,1.09224,1.09234,1.0921,1.09221,56.6596,Bearish,1.09222,1.09194,1.09195,1.09182,1.09197,1.09196,1.09184
2024-08-07 15:30:00,1.09221,1.09269,1.09209,1.09254,62.9287,Bullish,1.09239,1.09202,1.09196,1.09184,1.09205,1.09198,1.09185
2024-08-07 15:35:00,1.09258,1.09261,1.09208,1.09212,52.40899,Bearish,1.09234,1.09207,1.09196,1.09185,1.09209,1.09198,1.09186
2024-08-07 15:40:00,1.09212,1.09221,1.09166,1.09177,45.60031,Bearish,1.09193,1.09209,1.09193,1.09186,1.09208,1.09193,1.09186
2024-08-07 15:45:00,1.09177,1.09181,1.09127,1.09146,40.60151,Bearish,1.09154,1.09203,1.09189,1.09186,1.09199,1.09187,1.09186
2024-08-07 15:50:00,1.09147,1.09166,1.0912,1.09159,43.42075,Bullish,1.09143,1.09197,1.09186,1.09186,1.09192,1.09184,1.09185
2024-08-07 15:55:00,1.09164,1.09192,1.09147,1.09186,48.85078,Bullish,1.0917,1.09196,1.09186,1.09187,1.09193,1.09184,1.09186
2024-08-07 16:00:00,1.09188,1.09226,1.09183,1.09222,55.04574,Bullish,1.09205,1.09197,1.09187,1.09189,1.09198,1.09188,1.09189
2024-08-07 16:05:00,1.09218,1.09233,1.09194,1.09218,54.25939,None,1.09213,1.09199,1.0919,1.09191,1.092,1.09191,1.09191
2024-08-07 16:10:00,1.09218,1.09224,1.09192,1.09199,50.56438,Bearish,1.09208,1.09198,1.09193,1.09192,1.09199,1.09194,1.09193
2024-08-07 16:15:00,1.092,1.09241,1.09185,1.09232,56.14982,Bullish,1.09213,1.09197,1.09196,1.09194,1.09198,1.09197,1.09195
2024-08-07 16:20:00,1.09234,1.0925,1.09217,1.0922,53.77071,Bearish,1.09234,1.09197,1.09199,1.09196,1.092,1.09201,1.09197
2024-08-07 16:25:00,1.09224,1.0925,1.09195,1.09244,57.63678,Bullish,1.09223,1.09196,1.09202,1.09198,1.09198,1.09202,1.09199
2024-08-07 16:30:00,1.09248,1.09269,1.09238,1.09261,60.17721,Bullish,1.09253,1.09202,1.09205,1.092,1.09206,1.09208,1.09201
2024-08-07 16:35:00,1.09259,1.09287,1.09248,1.09277,62.45903,Bullish,1.09267,1.09213,1.09208,1.09202,1.09218,1.09211,1.09204
2024-08-07 16:40:00,1.09279,1.09333,1.09275,1.09327,68.5279,Bullish,1.09304,1.09229,1.09213,1.09205,1.09236,1.09217,1.09207
2024-08-07 16:45:00,1.09327,1.09345,1.09313,1.09321,67.12555,Bearish,1.09329,1.09245,1.0922,1.09208,1.09253,1.09225,1.0921
2024-08-07 16:50:00,1.09318,1.09333,1.09282,1.09288,59.8101,Bearish,1.09307,1.09255,1.09226,1.0921,1.0926,1.0923,1.09212
2024-08-07 16:55:00,1.09288,1.09326,1.09284,1.09319,63.80318,Bullish,1.09305,1.09264,1.09231,1.09212,1.09268,1.09235,1.09214
2024-08-07 17:00:00,1.09319,1.09351,1.09315,1.09327,64.76673,Bullish,1.09333,1.09277,1.09237,1.09214,1.09282,1.09242,1.09217
2024-08-07 17:05:00,1.09326,1.09363,1.09299,1.09327,64.82975,Bullish,1.09331,1.09289,1.09243,1.09217,1.09293,1.09247,1.0922
2024-08-07 17:10:00,1.09329,1.09348,1.09309,1.09313,61.40015,Bearish,1.09328,1.09298,1.09247,1.0922,1.09301,1.09251,1.09222
2024-08-07 17:15:00,1.09315,1.09359,1.0931,1.09352,66.52899,Bullish,1.09335,1.09309,1.09252,1.09223,1.09311,1.09256,1.09225
2024-08-07 17:20:00,1.09354,1.0937,1.09309,1.0932,59.53858,Bearish,1.09339,1.09318,1.0926,1.09225,1.09319,1.09264,1.09228
2024-08-07 17:25:00,1.09316,1.09334,1.09305,1.09326,60.37921,Bullish,1.0932,1.09323,1.09268,1.09228,1.09322,1.0927,1.0923
2024-08-07 17:30:00,1.09326,1.09338,1.09291,1.09299,54.85612,Bearish,1.09315,1.09324,1.09277,1.0923,1.09323,1.09279,1.09232
2024-08-07 17:35:00,1.09298,1.09308,1.09281,1.09299,54.85612,Bullish,1.09295,1.09321,1.09283,1.09232,1.09319,1.09283,1.09234
2024-08-07 17:40:00,1.09297,1.09302,1.09249,1.09254,46.64531,Bearish,1.09275,1.09318,1.09286,1.09233,1.09313,1.09286,1.09235
2024-08-07 17:45:00,1.09256,1.09277,1.09247,1.09259,47.55113,Bullish,1.09262,1.09313,1.09289,1.09234,1.09309,1.09287,1.09234
2024-08-07 17:50:00,1.09263,1.09272,1.09237,1.09265,48.77072,Bullish,1.09254,1.09305,1.09291,1.09234,1.09301,1.09289,1.09235
2024-08-07 17:55:00,1.09264,1.09269,1.0924,1.09246,45.32062,Bearish,1.09254,1.09298,1.09293,1.09235,1.09294,1.09291,1.09235
2024-08-07 18:00:00,1.09248,1.09251,1.09215,1.09224,41.60855,Bearish,1.09233,1.09288,1.09293,1.09235,1.09283,1.0929,1.09235
2024-08-07 18:05:00,1.09224,1.09248,1.09216,1.09234,43.77081,Bullish,1.09232,1.09278,1.09294,1.09235,1.09274,1.09291,1.09235
2024-08-07 18:10:00,1.09235,1.09265,1.09227,1.09259,49.10633,Bullish,1.09246,1.09269,1.09293,1.09235,1.09266,1.09291,1.09235
2024-08-07 18:15:00,1.09264,1.09274,1.09231,1.09243,46.11272,Bearish,1.09252,1.09262,1.09292,1.09235,1.09261,1.09291,1.09236
2024-08-07 18:20:00,1.0924,1.09271,1.09236,1.09264,50.39461,Bullish,1.09254,1.09256,1.0929,1.09236,1.09256,1.09288,1.09237
2024-08-07 18:25:00,1.09265,1.09274,1.09244,1.09249,47.47636,Bearish,1.09259,1.09252,1.09286,1.09238,1.09252,1.09285,1.09238
2024-08-07 18:30:00,1.09245,1.09262,1.09221,1.09256,48.93338,Bullish,1.09241,1.09249,1.09283,1.09239,1.09248,1.09281,1.09239
2024-08-07 18:35:00,1.09258,1.09264,1.09221,1.09224,43.05363,Bearish,1.09242,1.09247,1.0928,1.09241,1.09246,1.09278,1.09241
2024-08-07 18:40:00,1.0922,1.09245,1.09217,1.09222,42.70822,Bullish,1.09231,1.09244,1.09275,1.09242,1.09243,1.09273,1.09243
2024-08-07 18:45:00,1.0922,1.09228,1.09208,1.09223,42.95465,Bullish,1.09218,1.09241,1.09269,1.09244,1.09238,1.09267,1.09243
2024-08-07 18:50:00,1.0922,1.09233,1.09209,1.09223,42.95465,Bullish,1.09221,1.0924,1.09264,1.09245,1.09238,1.09262,1.09244
2024-08-07 18:55:00,1.09223,1.09239,1.09212,1.09222,42.74144,Bearish,1.09225,1.09239,1.09258,1.09246,1.09237,1.09257,1.09245
2024-08-07 19:00:00,1.09221,1.09242,1.09199,1.09211,40.32703,Bearish,1.0922,1.09236,1.09252,1.09247,1.09235,1.09251,1.09246
2024-08-07 19:05:00,1.09211,1.09222,1.09174,1.09184,35.20269,Bearish,1.09198,1.09231,1.09246,1.09246,1.09228,1.09244,1.09245
2024-08-07 19:10:00,1.09183,1.09214,1.09175,1.09209,42.45975,Bullish,1.09194,1.09225,1.0924,1.09246,1.09222,1.09238,1.09245
2024-08-07 19:15:00,1.0921,1.09227,1.09173,1.09221,45.7948,Bullish,1.092,1.09219,1.09236,1.09246,1.09217,1.09233,1.09245
2024-08-07 19:20:00,1.09222,1.09264,1.09218,1.09256,53.74587,Bullish,1.09241,1.09219,1.09234,1.09247,1.09221,1.09234,1.09248
2024-08-07 19:25:00,1.0926,1.09268,1.09226,1.09231,48.25408,Bearish,1.09247,1.0922,1.09233,1.09248,1.09222,1.09233,1.09249
2024-08-07 19:30:00,1.09232,1.09268,1.09227,1.09261,54.37872,Bullish,1.09248,1.09221,1.09233,1.09249,1.09223,1.09234,1.09249
2024-08-07 19:35:00,1.09261,1.09275,1.09242,1.09254,52.72609,Bearish,1.09259,1.09225,1.09233,1.0925,1.09229,1.09235,1.0925
2024-08-07 19:40:00,1.09249,1.09254,1.09227,1.0924,49.69031,Bearish,1.09241,1.09227,1.09233,1.0925,1.09229,1.09234,1.0925
2024-08-07 19:45:00,1.09233,1.09246,1.09214,1.09226,46.78913,Bearish,1.0923,1.09228,1.09233,1.0925,1.09228,1.09234,1.09249
2024-08-07 19:50:00,1.0923,1.09242,1.09208,1.09222,46.02433,Bearish,1.09225,1.09228,1.09232,1.09251,1.09228,1.09232,1.0925
2024-08-07 19:55:00,1.09222,1.09239,1.09206,1.09223,46.25446,Bullish,1.09223,1.09231,1.09231,1.09252,1.0923,1.0923,1.09251
2024-08-07 20:00:00,1.09222,1.09233,1.09208,1.09221,45.74107,Bearish,1.0922,1.09233,1.09229,1.09253,1.09232,1.09229,1.09253
2024-08-07 20:05:00,1.09221,1.09226,1.09193,1.09203,41.66624,Bearish,1.0921,1.09234,1.09227,1.09254,1.09232,1.09226,1.09253
2024-08-07 20:10:00,1.09203,1.09217,1.09192,1.09197,40.37508,Bearish,1.09205,1.09231,1.09225,1.09254,1.09229,1.09224,1.09253
2024-08-07 20:15:00,1.09198,1.09235,1.0919,1.09216,46.07386,Bullish,1.09213,1.09227,1.09223,1.09254,1.09226,1.09223,1.09253
2024-08-07 20:20:00,1.0921,1.09243,1.09206,1.09225,48.58086,Bullish,1.09225,1.09225,1.09223,1.09255,1.09225,1.09223,1.09254
2024-08-07 20:25:00,1.09227,1.0923,1.09197,1.09215,46.0208,Bearish,1.09214,1.09221,1.09223,1.09255,1.0922,1.09222,1.09253
2024-08-07 20:30:00,1.09211,1.09215,1.09172,1.09191,40.50409,Bearish,1.09193,1.09216,1.09222,1.09254,1.09213,1.0922,1.09253
2024-08-07 20:35:00,1.0919,1.09213,1.09186,1.09202,43.82773,Bullish,1.092,1.09213,1.0922,1.09253,1.09211,1.09219,1.09252
2024-08-07 20:40:00,1.09207,1.09226,1.09185,1.09194,41.94656,Bearish,1.09205,1.09211,1.0922,1.09252,1.0921,1.09219,1.09251
2024-08-07 20:45:00,1.09193,1.09213,1.09189,1.092,43.90699,Bullish,1.09201,1.09209,1.0922,1.09251,1.09208,1.09219,1.0925
2024-08-07 20:50:00,1.09198,1.09209,1.09186,1.09201,44.13636,Bullish,1.09198,1.09206,1.0922,1.09249,1.09205,1.09219,1.09248
2024-08-07 20:55:00,1.09201,1.09228,1.09189,1.09222,50.73748,Bullish,1.09208,1.09206,1.0922,1.09247,1.09206,1.0922,1.09245
2024-08-07 21:00:00,1.09222,1.09243,1.0921,1.09216,48.98166,Bearish,1.09227,1.09208,1.0922,1.09245,1.0921,1.0922,1.09244
2024-08-07 21:05:00,1.09217,1.09247,1.09211,1.09238,55.06601,Bullish,1.09229,1.0921,1.09219,1.09243,1.09212,1.09219,1.09243
2024-08-07 21:10:00,1.09243,1.09252,1.09226,1.09245,56.95527,Bullish,1.09239,1.09211,1.09218,1.09242,1.09214,1.09219,1.09242
2024-08-07 21:15:00,1.09246,1.0927,1.09238,1.09258,60.051,Bullish,1.09254,1.09215,1.09218,1.0924,1.09219,1.0922,1.09241
2024-08-07 21:20:00,1.09258,1.09269,1.09246,1.09259,60.2922,Bullish,1.09258,1.09222,1.09219,1.09239,1.09225,1.09221,1.09239
2024-08-07 21:25:00,1.09258,1.09265,1.09238,1.09256,59.13858,Bearish,1.09251,1.09227,1.0922,1.09237,1.09229,1.09221,1.09238
2024-08-07 21:30:00,1.0926,1.09272,1.09241,1.09252,57.48039,Bearish,1.09257,1.09232,1.09221,1.09235,1.09234,1.09224,1.09236
2024-08-07 21:35:00,1.09254,1.09267,1.0924,1.09256,58.64009,Bullish,1.09254,1.09238,1.09223,1.09234,1.09239,1.09224,1.09235
2024-08-07 21:40:00,1.09252,1.09257,1.09229,1.09247,54.9564,Bearish,1.09243,1.09242,1.09224,1.09232,1.09242,1.09225,1.09232
2024-08-07 21:45:00,1.09246,1.09258,1.09228,1.09244,53.69124,Bearish,1.09243,1.09246,1.09226,1.09231,1.09245,1.09227,1.09231
2024-08-07 21:50:00,1.09243,1.0925,1.09218,1.09225,46.64131,Bearish,1.09234,1.09246,1.09227,1.09231,1.09245,1.09228,1.09231
2024-08-07 21:55:00,1.09226,1.09239,1.09219,1.09234,49.97253,Bullish,1.09229,1.09246,1.09228,1.0923,1.09245,1.09228,1.0923
2024-08-07 22:00:00,1.09233,1.09239,1.09213,1.09228,47.73671,Bearish,1.09226,1.09245,1.09228,1.09229,1.09243,1.09228,1.09229
2024-08-07 22:05:00,1.0923,1.09235,1.09218,1.09223,46.12371,Bearish,1.09226,1.09242,1.09229,1.09229,1.09241,1.09229,1.09229
2024-08-07 22:10:00,1.09224,1.09235,1.09214,1.09225,47.06542,Bullish,1.09225,1.09239,1.0923,1.09229,1.09237,1.0923,1.09229
2024-08-07 22:15:00,1.0922,1.09231,1.09214,1.09219,44.69445,Bearish,1.09223,1.09236,1.09231,1.09229,1.09234,1.09231,1.09229
2024-08-07 22:20:00,1.0922,1.09225,1.09207,1.09219,44.83925,Bearish,1.09216,1.09232,1.09232,1.09228,1.09231,1.09231,1.09228
2024-08-07 22:25:00,1.09222,1.09229,1.09209,1.09214,42.71167,Bearish,1.09219,1.09228,1.09233,1.09227,1.09227,1.09233,1.09227
2024-08-07 22:30:00,1.09214,1.09223,1.09209,1.0922,45.84445,Bullish,1.09216,1.09226,1.09234,1.09226,1.09225,1.09233,1.09227
2024-08-07 22:35:00,1.09221,1.09225,1.09209,1.09216,44.11256,Bearish,1.09217,1.09223,1.09234,1.09226,1.09223,1.09233,1.09226
2024-08-07 22:40:00,1.09216,1.09221,1.09198,1.09203,38.85636,Bearish,1.0921,1.09221,1.09233,1.09225,1.0922,1.09233,1.09224
2024-08-07 22:45:00,1.09204,1.09222,1.09198,1.09212,44.01481,Bullish,1.0921,1.09219,1.09232,1.09224,1.09218,1.09232,1.09224
2024-08-07 22:50:00,1.09214,1.09226,1.09204,1.0922,47.74346,Bullish,1.09215,1.09218,1.09231,1.09224,1.09217,1.0923,1.09224
2024-08-07 22:55:00,1.09219,1.0926,1.09204,1.09228,51.5648,Bullish,1.09232,1.09218,1.0923,1.09224,1.0922,1.0923,1.09224
2024-08-07 23:00:00,1.0922,1.09254,1.09186,1.09221,48.33507,Bullish,1.0922,1.09218,1.09228,1.09224,1.09218,1.09228,1.09224
2024-08-07 23:05:00,1.09205,1.09249,1.09172,1.0921,43.70272,Bullish,1.09211,1.09217,1.09226,1.09224,1.09216,1.09225,1.09223
2024-08-07 23:10:00,1.0921,1.09251,1.09179,1.0921,43.70272,None,1.09215,1.09217,1.09224,1.09224,1.09217,1.09224,1.09224
2024-08-07 23:15:00,1.09215,1.09252,1.09184,1.09217,47.42167,Bullish,1.09218,1.09216,1.09222,1.09224,1.09216,1.09223,1.09224
2024-08-07 23:20:00,1.09213,1.09258,1.09182,1.09221,49.47558,Bullish,1.0922,1.09217,1.09221,1.09225,1.09217,1.09221,1.09225
2024-08-07 23:25:00,1.09223,1.09272,1.0918,1.09213,45.63589,Bearish,1.09226,1.09218,1.0922,1.09225,1.09219,1.09221,1.09225
2024-08-07 23:30:00,1.09211,1.09263,1.09183,1.09233,55.03173,Bullish,1.09223,1.09219,1.0922,1.09225,1.0922,1.0922,1.09225
2024-08-07 23:35:00,1.09233,1.09262,1.092,1.09234,55.44636,Bullish,1.09231,1.09221,1.0922,1.09225,1.09222,1.0922,1.09225
2024-08-07 23:40:00,1.09233,1.09273,1.09206,1.09241,58.34195,Bullish,1.0924,1.09224,1.09221,1.09225,1.09225,1.09222,1.09225
2024-08-07 23:45:00,1.0924,1.0927,1.09216,1.09241,58.16747,Bullish,1.09243,1.09225,1.09221,1.09224,1.09227,1.09222,1.09225
2024-08-07 23:50:00,1.09241,1.09261,1.09217,1.09241,58.30176,None,1.09239,1.09227,1.09222,1.09224,1.09228,1.09223,1.09225
2024-08-07 23:55:00,1.0924,1.0926,1.09218,1.09239,56.98827,Bearish,1.09239,1.09229,1.09223,1.09224,1.0923,1.09224,1.09225
2024-08-08 00:00:00,1.09239,1.09291,1.09194,1.09231,51.94688,Bearish,1.09242,1.09232,1.09224,1.09225,1.09233,1.09225,1.09225
2024-08-08 00:05:00,1.0923,1.09248,1.09222,1.0924,56.69169,Bullish,1.09235,1.09234,1.09225,1.09225,1.09234,1.09226,1.09225
2024-08-08 00:10:00,1.09238,1.09246,1.09222,1.09233,52.44821,Bearish,1.09234,1.09235,1.09226,1.09225,1.09235,1.09227,1.09225
2024-08-08 00:15:00,1.09229,1.09245,1.09222,1.09238,55.086,Bullish,1.09233,1.09236,1.09227,1.09226,1.09235,1.09227,1.09226
2024-08-08 00:20:00,1.09239,1.09247,1.09229,1.09236,53.45793,Bearish,1.09238,1.09237,1.09228,1.09226,1.09237,1.09229,1.09226
2024-08-08 00:25:00,1.09236,1.09261,1.09231,1.09257,62.99399,Bullish,1.09246,1.09239,1.0923,1.09227,1.09239,1.09231,1.09228
2024-08-08 00:30:00,1.09258,1.09269,1.09245,1.09261,64.4653,Bullish,1.09257,1.09241,1.09232,1.09228,1.09242,1.09233,1.09228
2024-08-08 00:35:00,1.09261,1.0927,1.09247,1.09257,62.10894,Bearish,1.09259,1.09242,1.09233,1.09229,1.09243,1.09235,1.09229
2024-08-08 00:40:00,1.0926,1.09275,1.09253,1.09261,63.74018,Bullish,1.09264,1.09245,1.09236,1.0923,1.09247,1.09237,1.0923
2024-08-08 00:45:00,1.0926,1.09272,1.09251,1.09266,65.57559,Bullish,1.09261,1.09247,1.09238,1.09231,1.09248,1.09239,1.09232
2024-08-08 00:50:00,1.09267,1.09272,1.09255,1.09262,62.53712,Bearish,1.09264,1.09249,1.09241,1.09232,1.0925,1.09241,1.09233
2024-08-08 00:55:00,1.09261,1.09273,1.09253,1.09269,65.70893,Bullish,1.09263,1.09252,1.09243,1.09234,1.09253,1.09244,1.09234
2024-08-08 01:00:00,1.09269,1.09283,1.09262,1.09277,68.71188,Bullish,1.09272,1.09256,1.09245,1.09235,1.09257,1.09247,1.09235
2024-08-08 01:05:00,1.09279,1.093,1.09271,1.09292,73.25242,Bullish,1.09286,1.09261,1.09248,1.09237,1.09263,1.0925,1.09238
2024-08-08 01:10:00,1.09292,1.09307,1.09282,1.09298,75.01498,Bullish,1.09294,1.09267,1.09252,1.09238,1.09269,1.09254,1.09239
2024-08-08 01:15:00,1.09299,1.09319,1.09291,1.09315,78.83858,Bullish,1.09305,1.09273,1.09256,1.0924,1.09276,1.09258,1.09241
2024-08-08 01:20:00,1.09313,1.09319,1.09291,1.09296,66.60192,Bearish,1.09305,1.09277,1.09259,1.09241,1.0928,1.09262,1.09243
2024-08-08 01:25:00,1.09295,1.09316,1.09281,1.09306,69.37632,Bullish,1.09299,1.09281,1.09262,1.09242,1.09283,1.09264,1.09243
2024-08-08 01:30:00,1.09307,1.09324,1.09296,1.09317,72.11992,Bullish,1.0931,1.09286,1.09265,1.09243,1.09288,1.09267,1.09244
2024-08-08 01:35:00,1.09316,1.09343,1.09304,1.09333,75.45664,Bullish,1.09323,1.09292,1.09269,1.09244,1.09295,1.09272,1.09246
2024-08-08 01:40:00,1.0933,1.09344,1.09316,1.09332,74.77271,Bullish,1.0933,1.09299,1.09274,1.09246,1.09301,1.09277,1.09247
2024-08-08 01:45:00,1.09333,1.09339,1.09301,1.09312,63.74272,Bearish,1.0932,1.09304,1.09278,1.09247,1.09306,1.0928,1.09248
2024-08-08 01:50:00,1.09313,1.09327,1.09283,1.093,57.8943,Bearish,1.09305,1.09308,1.09282,1.09248,1.09307,1.09282,1.09249
2024-08-08 01:55:00,1.093,1.09306,1.09264,1.09272,47.48816,Bearish,1.09285,1.09308,1.09284,1.09249,1.09305,1.09284,1.09249
2024-08-08 02:00:00,1.09277,1.09292,1.09259,1.09277,49.06566,None,1.09275,1.09306,1.09286,1.0925,1.09303,1.09286,1.0925
2024-08-08 02:05:00,1.09276,1.09297,1.09263,1.09282,50.88919,Bullish,1.0928,1.09303,1.09288,1.09251,1.09301,1.09287,1.09251
2024-08-08 02:10:00,1.09281,1.09304,1.09267,1.09294,55.1521,Bullish,1.09286,1.09301,1.09289,1.09252,1.093,1.09289,1.09252
2024-08-08 02:15:00,1.09296,1.09329,1.09287,1.09296,55.65157,None,1.09308,1.09302,1.09292,1.09254,1.09303,1.09293,1.09255
2024-08-08 02:20:00,1.09295,1.09306,1.09264,1.09295,55.21012,None,1.09285,1.093,1.09293,1.09255,1.09298,1.09292,1.09255
2024-08-08 02:25:00,1.09296,1.09316,1.09281,1.09288,52.30574,Bearish,1.09299,1.09297,1.09295,1.09256,1.09297,1.09294,1.09258
2024-08-08 02:30:00,1.09291,1.09311,1.09275,1.09301,57.15976,Bullish,1.09293,1.09294,1.09296,1.09258,1.09294,1.09296,1.09258
2024-08-08 02:35:00,1.09297,1.09331,1.09291,1.09316,61.8551,Bullish,1.09311,1.09293,1.09299,1.0926,1.09295,1.09299,1.09261
2024-08-08 02:40:00,1.09315,1.0932,1.09276,1.09284,49.11051,Bearish,1.09298,1.09292,1.093,1.09261,1.09292,1.093,1.09262
2024-08-08 02:45:00,1.09284,1.09305,1.09272,1.09289,51.007,Bullish,1.09288,1.09292,1.093,1.09263,1.09292,1.093,1.09263
2024-08-08 02:50:00,1.09288,1.09321,1.0927,1.09275,46.17547,Bearish,1.09295,1.09294,1.093,1.09265,1.09294,1.093,1.09265
2024-08-08 02:55:00,1.09273,1.09291,1.09255,1.09281,48.53092,Bullish,1.09273,1.09294,1.09298,1.09266,1.09292,1.09297,1.09266
2024-08-08 03:00:00,1.09282,1.09313,1.09263,1.09277,47.18976,Bearish,1.09288,1.09294,1.09298,1.09267,1.09293,1.09297,1.09268
2024-08-08 03:05:00,1.09275,1.09295,1.09266,1.09274,45.97731,Bearish,1.09281,1.09291,1.09297,1.09268,1.0929,1.09295,1.09269
2024-08-08 03:10:00,1.09277,1.09296,1.09266,1.09277,47.43184,None,1.09281,1.09291,1.09295,1.0927,1.0929,1.09295,1.09269
2024-08-08 03:15:00,1.09276,1.09288,1.09249,1.09262,42.00343,Bearish,1.09268,1.09288,1.09292,1.09271,1.09286,1.09292,1.09271
2024-08-08 03:20:00,1.09261,1.09266,1.09244,1.0926,41.38223,Bearish,1.09255,1.09284,1.09289,1.09271,1.09281,1.09287,1.09271
2024-08-08 03:25:00,1.09261,1.0927,1.0924,1.09252,38.78153,Bearish,1.09255,1.09278,1.09285,1.09272,1.09276,1.09284,1.09272
2024-08-08 03:30:00,1.09254,1.09263,1.09231,1.09238,34.67464,Bearish,1.09247,1.09273,1.09283,1.09273,1.09271,1.0928,1.09272
2024-08-08 03:35:00,1.09237,1.09272,1.09232,1.09255,42.70264,Bullish,1.09252,1.0927,1.09281,1.09273,1.09268,1.09279,1.09273
2024-08-08 03:40:00,1.09254,1.09275,1.09245,1.09251,41.35041,Bearish,1.0926,1.09266,1.0928,1.09274,1.09266,1.09279,1.09273
2024-08-08 03:45:00,1.0925,1.09266,1.09241,1.09258,44.78407,Bullish,1.09254,1.09264,1.09279,1.09274,1.09263,1.09278,1.09274
2024-08-08 03:50:00,1.09258,1.09283,1.09247,1.09275,51.31871,Bullish,1.09265,1.09262,1.09278,1.09275,1.09262,1.09277,1.09275
2024-08-08 03:55:00,1.09275,1.09293,1.09268,1.09277,52.16847,Bullish,1.09281,1.09262,1.09276,1.09276,1.09264,1.09276,1.09276
2024-08-08 04:00:00,1.09279,1.09304,1.09273,1.09291,56.88995,Bullish,1.09288,1.09263,1.09277,1.09277,1.09265,1.09277,1.09276
2024-08-08 04:05:00,1.09291,1.09323,1.09282,1.09318,64.61054,Bullish,1.09302,1.09266,1.09277,1.09278,1.09269,1.09278,1.09278
2024-08-08 04:10:00,1.09317,1.0933,1.09294,1.09299,56.94285,Bearish,1.09312,1.09272,1.09278,1.09279,1.09275,1.09279,1.0928
2024-08-08 04:15:00,1.09297,1.09301,1.09262,1.09269,47.41186,Bearish,1.09281,1.09274,1.09276,1.0928,1.09274,1.09276,1.0928
2024-08-08 04:20:00,1.09269,1.09295,1.09263,1.0929,53.24439,Bullish,1.09279,1.09277,1.09275,1.09281,1.09277,1.09275,1.09281
2024-08-08 04:25:00,1.0929,1.093,1.09276,1.09297,55.11685,Bullish,1.09288,1.09281,1.09275,1.09282,1.09281,1.09276,1.09282
2024-08-08 04:30:00,1.09299,1.09333,1.09289,1.09322,60.94324,Bullish,1.09311,1.09286,1.09276,1.09284,1.09288,1.09278,1.09284
2024-08-08 04:35:00,1.09324,1.09352,1.09318,1.09335,63.42393,Bullish,1.09335,1.09294,1.09279,1.09286,1.09298,1.09282,1.09287
2024-08-08 04:40:00,1.09333,1.09348,1.0932,1.09334,63.31786,Bullish,1.09334,1.09301,1.09281,1.09287,1.09304,1.09284,1.09288
2024-08-08 04:45:00,1.09333,1.09339,1.09307,1.09317,57.29833,Bearish,1.09323,1.09305,1.09284,1.09288,1.09307,1.09285,1.09289
2024-08-08 04:50:00,1.09316,1.0933,1.0931,1.09326,59.50177,Bullish,1.0932,1.09308,1.09286,1.09289,1.09309,1.09287,1.0929
2024-08-08 04:55:00,1.09327,1.09355,1.09323,1.09337,61.99948,Bullish,1.09339,1.09312,1.09289,1.09291,1.09314,1.09291,1.09292
2024-08-08 05:00:00,1.09339,1.09345,1.09316,1.09324,57.39066,Bearish,1.0933,1.09314,1.09293,1.09292,1.09315,1.09295,1.09293
2024-08-08 05:05:00,1.09323,1.09344,1.09316,1.09322,56.70799,Bearish,1.0933,1.09319,1.09297,1.09294,1.0932,1.09298,1.09294
2024-08-08 05:10:00,1.09322,1.09333,1.09315,1.09326,57.86837,Bullish,1.09324,1.09323,1.093,1.09295,1.09323,1.09301,1.09295
2024-08-08 05:15:00,1.09324,1.09333,1.09295,1.09305,50.77832,Bearish,1.09314,1.09326,1.09303,1.09295,1.09325,1.09304,1.09296
2024-08-08 05:20:00,1.09304,1.09324,1.09296,1.0932,55.00283,Bullish,1.0931,1.09326,1.09306,1.09296,1.09325,1.09306,1.09296
2024-08-08 05:25:00,1.0932,1.09324,1.09305,1.09314,53.09616,Bearish,1.09315,1.09324,1.09309,1.09296,1.09323,1.0931,1.09296
2024-08-08 05:30:00,1.09315,1.09325,1.09306,1.09319,54.49936,Bullish,1.09315,1.09322,1.09312,1.09296,1.09322,1.09311,1.09297
2024-08-08 05:35:00,1.09318,1.09322,1.09298,1.0931,51.3639,Bearish,1.0931,1.09321,1.09313,1.09296,1.0932,1.09313,1.09297
2024-08-08 05:40:00,1.0931,1.09335,1.09305,1.09326,56.18948,Bullish,1.0932,1.09321,1.09315,1.09296,1.09321,1.09315,1.09297
2024-08-08 05:45:00,1.09326,1.09346,1.09322,1.09327,56.53778,Bullish,1.09334,1.0932,1.09316,1.09297,1.09322,1.09317,1.09297
2024-08-08 05:50:00,1.09327,1.0935,1.09322,1.09346,61.75016,Bullish,1.09336,1.09321,1.09317,1.09297,1.09322,1.09318,1.09298
