datetime,open,high,low,close,average,sma10,sma20,sma50,ema10,ema20,ema50
2000-10-23 22:00:00,0.8411,0.88,0.838,0.8667,0.859,0.86733,0.89775,0.9422,0.86658,0.89591,0.94057
2000-10-30 06:00:00,0.8669,0.8733,0.8516,0.8604,0.86245,0.86416,0.89357,0.93903,0.864,0.89208,0.93753
2000-11-06 06:00:00,0.8622,0.8667,0.8474,0.8489,0.85705,0.86149,0.88903,0.93598,0.86109,0.8875,0.93443
2000-11-13 06:00:00,0.8495,0.8535,0.8374,0.8386,0.84545,0.85969,0.88365,0.93259,0.8584,0.88183,0.93088
2000-11-20 06:00:00,0.8392,0.8797,0.8384,0.8787,0.85905,0.85828,0.8794,0.92952,0.85835,0.87843,0.92814
2000-11-27 06:00:00,0.8788,0.8978,0.8757,0.8863,0.88675,0.85896,0.87731,0.92703,0.86148,0.87776,0.92624
2000-12-04 06:00:00,0.8825,0.9003,0.8715,0.8956,0.8859,0.85994,0.87493,0.92457,0.8623,0.87545,0.92381
2000-12-11 06:00:00,0.8944,0.9265,0.8881,0.9244,0.9073,0.86418,0.87457,0.92225,0.86809,0.87613,0.92196
2000-12-18 06:00:00,0.9236,0.9427,0.9196,0.9424,0.93115,0.87276,0.87586,0.92039,0.87807,0.87849,0.9206
2000-12-25 06:00:00,0.9422,0.9597,0.9264,0.958,0.94305,0.88372,0.87753,0.91901,0.88911,0.88065,0.91948
2001-01-01 06:00:00,0.9576,0.9594,0.9364,0.952,0.9479,0.8926,0.87997,0.91813,0.89763,0.8832,0.91872
2001-01-08 06:00:00,0.9519,0.9532,0.9289,0.934,0.94105,0.90047,0.88231,0.91734,0.90416,0.88511,0.91781
2001-01-15 06:00:00,0.9341,0.9453,0.9113,0.9242,0.9283,0.90759,0.88454,0.91619,0.90947,0.88663,0.91642
2001-01-22 06:00:00,0.9246,0.9448,0.9144,0.9364,0.9296,0.916,0.88785,0.91506,0.91724,0.88984,0.91534
2001-01-29 06:00:00,0.9346,0.9446,0.9125,0.9247,0.92855,0.92295,0.89062,0.91381,0.92346,0.89242,0.9141
2001-02-05 06:00:00,0.9254,0.9334,0.9026,0.9131,0.918,0.92608,0.89252,0.91292,0.92535,0.89373,0.91301
2001-02-12 06:00:00,0.9133,0.9242,0.9016,0.9176,0.9129,0.92878,0.89436,0.91195,0.92733,0.89524,0.91197
2001-02-19 06:00:00,0.9174,0.9383,0.908,0.9347,0.92315,0.93036,0.89727,0.91108,0.92971,0.8985,0.91131
2001-02-26 06:00:00,0.9365,0.9377,0.9252,0.9329,0.93145,0.9304,0.90158,0.91034,0.93049,0.903,0.91075
2001-03-05 06:00:00,0.9326,0.9345,0.8915,0.8976,0.913,0.92739,0.90555,0.90942,0.92608,0.90591,0.90949
2001-03-12 06:00:00,0.8975,0.9128,0.883,0.896,0.8979,0.92239,0.9075,0.90811,0.92016,0.90704,0.90791
2001-03-19 08:00:00,0.8958,0.8993,0.8744,0.8798,0.88685,0.91697,0.90872,0.90667,0.91423,0.90768,0.90628
2001-03-27 00:00:00,0.8797,0.9094,0.8792,0.897,0.8943,0.91357,0.91058,0.90568,0.91182,0.90981,0.90545
2001-04-03 00:00:00,0.897,0.8997,0.8808,0.8888,0.89025,0.90964,0.91282,0.90506,0.90787,0.91175,0.90477
2001-04-10 00:00:00,0.8884,0.9084,0.8696,0.8964,0.889,0.90568,0.91432,0.90481,0.90416,0.91311,0.90451
2001-04-17 00:00:00,0.8963,0.9057,0.885,0.8881,0.89535,0.90342,0.91475,0.90458,0.90268,0.91383,0.90439
2001-04-24 00:00:00,0.889,0.901,0.8856,0.8901,0.8933,0.90146,0.91512,0.90449,0.90071,0.91408,0.90427
2001-05-01 00:00:00,0.8905,0.8923,0.8723,0.8743,0.8823,0.89737,0.91387,0.90381,0.896,0.91237,0.90339
2001-05-08 00:00:00,0.874,0.8883,0.873,0.8767,0.88065,0.89229,0.91134,0.90268,0.89123,0.90988,0.90225
2001-05-15 00:00:00,0.8769,0.8777,0.85,0.8602,0.86385,0.88737,0.90738,0.90081,0.88524,0.90531,0.90008
2001-05-22 00:00:00,0.8601,0.8615,0.843,0.8465,0.85225,0.88281,0.9026,0.89866,0.88004,0.9002,0.89775
2001-05-29 00:00:00,0.846,0.8572,0.841,0.8432,0.8491,0.87904,0.898,0.89672,0.87631,0.89568,0.89578
2001-06-05 00:00:00,0.8436,0.8677,0.8414,0.8608,0.85455,0.87506,0.89431,0.89486,0.8732,0.89242,0.89407
2001-06-12 00:00:00,0.8608,0.8628,0.8494,0.8588,0.8561,0.87165,0.89064,0.89292,0.87023,0.889,0.8922
2001-06-19 00:00:00,0.8591,0.8662,0.843,0.8484,0.8546,0.8682,0.88694,0.89113,0.86697,0.8854,0.89041
2001-06-26 00:00:00,0.8481,0.8527,0.8347,0.8511,0.8437,0.86304,0.88323,0.88943,0.86128,0.88135,0.88853
2001-07-03 00:00:00,0.8501,0.8646,0.8484,0.853,0.8565,0.85936,0.88041,0.88789,0.8591,0.87927,0.88727
2001-07-10 00:00:00,0.8527,0.8791,0.8488,0.8691,0.86395,0.85753,0.87745,0.88688,0.85811,0.87681,0.88643
2001-07-17 00:00:00,0.8692,0.8824,0.8681,0.8745,0.87525,0.85699,0.87464,0.88628,0.85865,0.87467,0.88606
2001-07-24 00:00:00,0.8741,0.8878,0.872,0.8819,0.8799,0.85859,0.87298,0.88568,0.86053,0.87331,0.88557
2001-07-31 00:00:00,0.8814,0.9011,0.8736,0.8964,0.88735,0.8621,0.87246,0.88545,0.86439,0.87316,0.88549
2001-08-07 00:00:00,0.897,0.9204,0.8933,0.9147,0.90685,0.86787,0.87345,0.8857,0.87141,0.87505,0.88612
2001-08-14 00:00:00,0.9142,0.9242,0.9073,0.9114,0.91575,0.874,0.87453,0.88634,0.87779,0.87649,0.88692
2001-08-21 00:00:00,0.9114,0.92,0.9026,0.9072,0.9113,0.87952,0.87558,0.8873,0.8824,0.87728,0.88777
2001-08-28 00:00:00,0.9077,0.9081,0.8823,0.8981,0.8952,0.88358,0.87589,0.88774,0.88463,0.87681,0.88789
2001-09-04 00:00:00,0.8984,0.9335,0.895,0.9244,0.91425,0.89063,0.87684,0.88843,0.89278,0.87862,0.88893
2001-09-11 00:00:00,0.9249,0.9327,0.9084,0.917,0.92055,0.89704,0.8782,0.88931,0.89917,0.88022,0.88993
2001-09-18 00:00:00,0.9167,0.9252,0.9059,0.9175,0.91555,0.90219,0.87986,0.89033,0.90341,0.88156,0.89082
2001-09-25 00:00:00,0.9172,0.9246,0.9109,0.9213,0.91775,0.90644,0.88172,0.89178,0.90747,0.88343,0.89228
2001-10-02 00:00:00,0.9208,0.9228,0.8986,0.9094,0.9107,0.90953,0.88406,0.89332,0.90963,0.88533,0.89366
2001-10-09 00:00:00,0.9085,0.9114,0.8895,0.8922,0.90045,0.91083,0.88647,0.89415,0.90989,0.88713,0.89427
2001-10-16 00:00:00,0.8911,0.8982,0.8867,0.8932,0.89245,0.90939,0.88864,0.89475,0.90786,0.88881,0.8947
2001-10-22 22:00:00,0.8927,0.9122,0.8922,0.9023,0.9022,0.90804,0.89102,0.89565,0.90751,0.89155,0.89578
2001-10-29 06:00:00,0.9019,0.9049,0.8886,0.8942,0.89675,0.90659,0.89305,0.89668,0.90569,0.89323,0.89668
2001-11-05 06:00:00,0.8948,0.9019,0.877,0.8842,0.88945,0.90601,0.89479,0.89728,0.9045,0.89453,0.89713
2001-11-12 06:00:00,0.8842,0.8854,0.8735,0.8781,0.87945,0.90253,0.89658,0.89714,0.90043,0.89576,0.89679
2001-11-19 06:00:00,0.877,0.8984,0.8767,0.8965,0.88755,0.89923,0.89813,0.89717,0.89817,0.89763,0.89698
2001-11-26 06:00:00,0.8959,0.8971,0.8844,0.8896,0.89075,0.89675,0.89947,0.89684,0.89621,0.89906,0.89673
2001-12-03 06:00:00,0.8901,0.9058,0.8841,0.9028,0.89495,0.89447,0.90046,0.89612,0.89452,0.9002,0.89609
2001-12-10 06:00:00,0.9039,0.9086,0.8856,0.888,0.8971,0.89311,0.90132,0.8952,0.89348,0.90112,0.89524
2001-12-17 06:00:00,0.8882,0.891,0.8739,0.8836,0.88245,0.89131,0.90107,0.89389,0.8905,0.90018,0.89366
2001-12-24 06:00:00,0.8842,0.9069,0.8827,0.895,0.8948,0.89155,0.90047,0.89296,0.89184,0.9002,0.893
2001-12-31 06:00:00,0.8951,0.8998,0.8864,0.8926,0.8931,0.89063,0.89934,0.89226,0.89086,0.89904,0.89227
2002-01-07 06:00:00,0.8943,0.8956,0.8786,0.8843,0.8871,0.88967,0.89813,0.89141,0.88944,0.8976,0.89133
2002-01-14 06:00:00,0.8837,0.8892,0.8627,0.8661,0.87595,0.88832,0.89716,0.89036,0.88719,0.89615,0.89007
2002-01-21 06:00:00,0.865,0.8676,0.8562,0.8621,0.8619,0.88657,0.89455,0.88924,0.88433,0.893,0.8887
2002-01-28 06:00:00,0.8619,0.8756,0.8602,0.8735,0.8679,0.8846,0.89191,0.88834,0.88309,0.89077,0.88793
2002-02-04 06:00:00,0.8704,0.8803,0.8679,0.8734,0.8741,0.88294,0.88984,0.88735,0.88213,0.88909,0.8871
2002-02-11 06:00:00,0.8731,0.8786,0.866,0.8757,0.8723,0.88067,0.88757,0.88617,0.87991,0.88684,0.8859
2002-02-18 06:00:00,0.8752,0.8759,0.8616,0.8649,0.86875,0.87784,0.88547,0.88529,0.87701,0.88467,0.88496
2002-02-25 06:00:00,0.8648,0.8841,0.8629,0.8739,0.8735,0.87694,0.88413,0.8848,0.87663,0.88362,0.88458
2002-03-04 06:00:00,0.8736,0.8872,0.8703,0.8824,0.87875,0.87534,0.88344,0.88464,0.87565,0.88322,0.88452
2002-03-11 06:00:00,0.8818,0.8864,0.8742,0.877,0.8803,0.87406,0.88234,0.88436,0.87462,0.88225,0.88428
2002-03-18 06:00:00,0.8765,0.8825,0.8697,0.8805,0.8761,0.87295,0.88131,0.88407,0.87324,0.88107,0.88392
2002-03-25 08:00:00,0.8805,0.8859,0.8736,0.8746,0.87975,0.87333,0.88083,0.88389,0.87392,0.88077,0.8838
2002-04-02 00:00:00,0.8749,0.8849,0.873,0.8793,0.87895,0.87504,0.8808,0.88356,0.8754,0.88071,0.88348
2002-04-09 00:00:00,0.8795,0.8925,0.8786,0.8893,0.88555,0.87681,0.8807,0.88341,0.8776,0.88094,0.88345
2002-04-16 00:00:00,0.8896,0.9047,0.8856,0.9041,0.89515,0.87891,0.88092,0.88366,0.88039,0.8816,0.88389
2002-04-23 00:00:00,0.9032,0.9187,0.8988,0.9184,0.90875,0.88255,0.88161,0.88423,0.88493,0.8829,0.8847
2002-04-30 00:00:00,0.9182,0.9193,0.903,0.9116,0.91115,0.88679,0.88231,0.88517,0.88901,0.88369,0.88568
2002-05-07 00:00:00,0.9119,0.9236,0.8992,0.9213,0.9114,0.89058,0.88376,0.88635,0.89248,0.88508,0.88684
2002-05-14 00:00:00,0.9208,0.9282,0.9159,0.9209,0.92205,0.89491,0.88512,0.88781,0.89738,0.88688,0.88848
2002-05-21 00:00:00,0.9212,0.9421,0.9198,0.9413,0.93095,0.89998,0.88702,0.88934,0.9028,0.88911,0.89016
2002-05-28 00:00:00,0.9406,0.9495,0.9334,0.9442,0.94145,0.90651,0.88973,0.89105,0.90969,0.89219,0.89204
2002-06-04 00:00:00,0.9445,0.9528,0.9395,0.9446,0.94615,0.91316,0.89324,0.89288,0.91616,0.89576,0.89392
